District_Name,Crop_Year,Season,Crop,Area,Production,pH_min,pH_max,pH_Req,pH_min_Range,pH_max_Range,min_temp,max_temp,min_rainfall,max_rainfall
27,2011,3,3,139900,86800,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2011,3,1,6700,19500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2011,3,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2011,3,7,36600,67800,7.5,8.3,5.8,5.5,6.5,14,25,47,103
27,2011,4,9,4600,9600,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2011,4,1,3700,6000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2011,5,6,70600,6962600,7.5,8.3,6.5,5,8.5,25,35,100,170
27,2012,2,2,16300,7500,7.5,8.3,6.3,6,7,20,28,40,75
27,2012,2,8,100,300,7.5,8.3,6,5.8,8,20,28,55,120
27,2012,2,9,46200,57200,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2012,2,3,32500,56400,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2012,2,1,10900,12600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2012,2,4,2100,700,7.5,8.3,6.6,6.2,7.2,25,25,78,100
27,2012,2,5,51000,70000,7.5,8.3,6.2,5.5,7,16,27,100,200
27,2012,2,10,400,100,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2012,3,3,123600,70700,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2012,3,1,6000,14100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2012,3,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2012,3,7,35000,58500,7.5,8.3,5.8,5.5,6.5,14,25,47,103
27,2012,4,9,4500,10000,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2012,4,1,2600,4200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2012,5,6,59800,5577700,7.5,8.3,6.5,5,8.5,25,35,100,170
27,2013,2,2,30200,15600,7.5,8.3,6.3,6,7,20,28,40,75
27,2013,2,8,200,500,7.5,8.3,6,5.8,8,20,28,55,120
27,2013,2,9,37700,59450,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2013,2,3,29700,52800,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2013,2,1,13200,32200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2013,2,4,2100,1772,7.5,8.3,6.6,6.2,7.2,25,25,78,100
27,2013,2,5,50400,75600,7.5,8.3,6.2,5.5,7,16,27,100,200
27,2013,2,10,1000,600,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2013,3,3,138000,112200,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2013,3,1,11700,34100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2013,3,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2013,3,7,33800,62200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
27,2013,4,9,5800,12300,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2013,4,1,500,800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2013,5,6,59800,6015200,7.5,8.3,6.5,5,8.5,25,35,100,170
27,2014,2,2,55000,22100,7.5,8.3,6.3,6,7,20,28,40,75
27,2014,2,8,100,100,7.5,8.3,6,5.8,8,20,28,55,120
27,2014,2,9,38400,56200,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2014,2,3,23400,35900,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2014,2,1,16400,31400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2014,2,4,3900,1600,7.5,8.3,6.6,6.2,7.2,25,25,78,100
27,2014,2,5,52900,94700,7.5,8.3,6.2,5.5,7,16,27,100,200
27,2014,2,10,1100,500,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2014,3,3,145600,127100,7.5,8.3,6.4,6,7.5,24,32,37,90
27,2014,3,1,11700,24800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2014,3,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
27,2014,3,7,38300,61400,7.5,8.3,5.8,5.5,6.5,14,25,47,103
27,2014,4,9,6800,17900,7.5,8.3,6.4,5.5,7,21,30,40,125
27,2014,4,1,2700,4300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
27,2014,5,6,70000,6927400,7.5,8.3,6.5,5,8.5,25,35,100,170
28,1997,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,1997,2,5,75300,196900,5.2,6,6.2,5.5,7,16,27,100,200
28,1997,4,5,46,82,5.2,6,6.2,5.5,7,16,27,100,200
28,1998,2,9,1300,1100,5.2,6,6.4,5.5,7,21,30,40,125
28,1998,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,1998,2,5,75600,208200,5.2,6,6.2,5.5,7,16,27,100,200
28,1998,3,1,200,200,5.2,6,6.4,5.8,6.8,18,27,45,100
28,1998,4,9,3500,5100,5.2,6,6.4,5.5,7,21,30,40,125
28,1998,4,5,4500,10100,5.2,6,6.2,5.5,7,16,27,100,200
28,1999,2,9,1400,800,5.2,6,6.4,5.5,7,21,30,40,125
28,1999,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,1999,2,5,75400,172400,5.2,6,6.2,5.5,7,16,27,100,200
28,1999,3,1,100,100,5.2,6,6.4,5.8,6.8,18,27,45,100
28,1999,4,9,3600,7600,5.2,6,6.4,5.5,7,21,30,40,125
28,1999,4,5,4500,8900,5.2,6,6.2,5.5,7,16,27,100,200
28,2000,2,9,1400,500,5.2,6,6.4,5.5,7,21,30,40,125
28,2000,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2000,2,5,75400,187300,5.2,6,6.2,5.5,7,16,27,100,200
28,2000,3,1,100,100,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2000,4,9,3400,7600,5.2,6,6.4,5.5,7,21,30,40,125
28,2000,4,5,4400,10200,5.2,6,6.2,5.5,7,16,27,100,200
28,2001,2,9,1500,1000,5.2,6,6.4,5.5,7,21,30,40,125
28,2001,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2001,2,5,74300,189400,5.2,6,6.2,5.5,7,16,27,100,200
28,2001,3,1,100,200,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2001,4,9,3400,7600,5.2,6,6.4,5.5,7,21,30,40,125
28,2001,4,5,4300,8000,5.2,6,6.2,5.5,7,16,27,100,200
28,2002,2,9,1400,1100,5.2,6,6.4,5.5,7,21,30,40,125
28,2002,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2002,2,5,74500,163300,5.2,6,6.2,5.5,7,16,27,100,200
28,2002,3,1,100,100,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2002,4,9,3400,8900,5.2,6,6.4,5.5,7,21,30,40,125
28,2002,4,5,4400,9000,5.2,6,6.2,5.5,7,16,27,100,200
28,2003,2,9,1500,1300,5.2,6,6.4,5.5,7,21,30,40,125
28,2003,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2003,2,5,74700,236900,5.2,6,6.2,5.5,7,16,27,100,200
28,2003,3,1,100,200,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2003,4,9,3400,7300,5.2,6,6.4,5.5,7,21,30,40,125
28,2003,4,5,4300,8500,5.2,6,6.2,5.5,7,16,27,100,200
28,2004,2,9,1400,1100,5.2,6,6.4,5.5,7,21,30,40,125
28,2004,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2004,2,5,74500,210800,5.2,6,6.2,5.5,7,16,27,100,200
28,2004,3,1,100,100,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2004,4,9,3400,7600,5.2,6,6.4,5.5,7,21,30,40,125
28,2004,4,5,4300,8500,5.2,6,6.2,5.5,7,16,27,100,200
28,2005,2,9,1600,1200,5.2,6,6.4,5.5,7,21,30,40,125
28,2005,2,4,100,50,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2005,2,5,74500,215400,5.2,6,6.2,5.5,7,16,27,100,200
28,2005,4,9,3400,7600,5.2,6,6.4,5.5,7,21,30,40,125
28,2005,4,5,4200,8800,5.2,6,6.2,5.5,7,16,27,100,200
28,2006,2,9,1900,1300,5.2,6,6.4,5.5,7,21,30,40,125
28,2006,2,4,100,50,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2006,2,5,74700,220400,5.2,6,6.2,5.5,7,16,27,100,200
28,2006,3,1,100,200,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2006,4,9,3400,7200,5.2,6,6.4,5.5,7,21,30,40,125
28,2006,4,5,4100,8800,5.2,6,6.2,5.5,7,16,27,100,200
28,2007,2,9,20,18,5.2,6,6.4,5.5,7,21,30,40,125
28,2007,2,4,1,1,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2007,2,5,749,2051,5.2,6,6.2,5.5,7,16,27,100,200
28,2007,3,1,1,3,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2007,4,9,35,80,5.2,6,6.4,5.5,7,21,30,40,125
28,2008,2,9,2100,1400,5.2,6,6.4,5.5,7,21,30,40,125
28,2008,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2008,2,5,74400,208000,5.2,6,6.2,5.5,7,16,27,100,200
28,2008,3,1,2,6,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2009,2,9,2100,2100,5.2,6,6.4,5.5,7,21,30,40,125
28,2009,2,4,100,32,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2009,2,5,74600,196200,5.2,6,6.2,5.5,7,16,27,100,200
28,2009,3,1,200,600,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2010,2,9,2000,2000,5.2,6,6.4,5.5,7,21,30,40,125
28,2010,2,4,100,100,5.2,6,6.6,6.2,7.2,25,25,78,100
28,2010,2,5,73900,197000,5.2,6,6.2,5.5,7,16,27,100,200
28,2010,3,1,300,900,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2011,2,9,2000,1900,5.2,6,6.4,5.5,7,21,30,40,125
28,2011,2,5,74200,202500,5.2,6,6.2,5.5,7,16,27,100,200
28,2011,4,9,2900,5900,5.2,6,6.4,5.5,7,21,30,40,125
28,2011,4,5,3800,8600,5.2,6,6.2,5.5,7,16,27,100,200
28,2012,2,9,2000,2400,5.2,6,6.4,5.5,7,21,30,40,125
28,2012,2,5,74200,207000,5.2,6,6.2,5.5,7,16,27,100,200
28,2012,4,9,2100,4100,5.2,6,6.4,5.5,7,21,30,40,125
28,2012,4,5,2600,6200,5.2,6,6.2,5.5,7,16,27,100,200
28,2013,2,9,2000,3100,5.2,6,6.4,5.5,7,21,30,40,125
28,2013,2,5,74200,232800,5.2,6,6.2,5.5,7,16,27,100,200
28,2013,4,9,2100,4500,5.2,6,6.4,5.5,7,21,30,40,125
28,2013,4,5,2600,5600,5.2,6,6.2,5.5,7,16,27,100,200
28,2013,5,6,1100,96700,5.2,6,6.5,5,8.5,25,35,100,170
28,2014,2,9,1200,1000,5.2,6,6.4,5.5,7,21,30,40,125
28,2014,2,5,67400,222400,5.2,6,6.2,5.5,7,16,27,100,200
28,2014,3,1,100,200,5.2,6,6.4,5.8,6.8,18,27,45,100
28,2014,4,9,2100,4000,5.2,6,6.4,5.5,7,21,30,40,125
28,2014,4,5,2600,5400,5.2,6,6.2,5.5,7,16,27,100,200
29,1997,2,2,22500,11500,7.5,8.3,6.3,6,7,20,28,40,75
29,1997,2,3,1300,1300,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1997,2,1,8700,9800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1997,2,4,3000,1000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,1997,2,5,2100,2300,7.5,8.3,6.2,5.5,7,16,27,100,200
29,1997,2,6,53900,43112,7.5,8.3,6.5,5,8.5,25,35,100,170
29,1997,3,3,726300,156700,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1997,3,1,11700,18700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1997,3,7,47400,37900,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,1997,4,1,1600,2900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1997,5,8,44,7300,7.5,8.3,6,5.8,8,20,28,55,120
29,1998,2,2,37400,18900,7.5,8.3,6.3,6,7,20,28,40,75
29,1998,2,8,4900,6800,7.5,8.3,6,5.8,8,20,28,55,120
29,1998,2,9,7400,4800,7.5,8.3,6.4,5.5,7,21,30,40,125
29,1998,2,3,1300,900,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1998,2,1,11000,23400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1998,2,4,3900,1700,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,1998,2,5,2900,3300,7.5,8.3,6.2,5.5,7,16,27,100,200
29,1998,2,6,62500,5480500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,1998,2,10,22100,6700,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1998,3,3,481600,224800,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1998,3,1,17300,26000,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1998,3,10,29600,16400,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1998,3,7,70900,85100,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,1998,4,9,17600,39200,7.5,8.3,6.4,5.5,7,21,30,40,125
29,1998,4,1,2300,4100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1998,4,10,2400,2000,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1999,2,2,57200,19300,7.5,8.3,6.3,6,7,20,28,40,75
29,1999,2,8,5800,10200,7.5,8.3,6,5.8,8,20,28,55,120
29,1999,2,9,8300,3100,7.5,8.3,6.4,5.5,7,21,30,40,125
29,1999,2,3,2100,1300,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1999,2,1,12100,16600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1999,2,4,4100,1900,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,1999,2,5,3200,4200,7.5,8.3,6.2,5.5,7,16,27,100,200
29,1999,2,10,21400,7400,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1999,3,3,699900,353800,7.5,8.3,6.4,6,7.5,24,32,37,90
29,1999,3,1,12500,19400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1999,3,10,31900,16300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1999,3,7,68600,81000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,1999,4,9,17200,30500,7.5,8.3,6.4,5.5,7,21,30,40,125
29,1999,4,1,2400,4300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,1999,4,10,2200,1500,7.5,8.3,6.8,6,7.5,20,35,40,70
29,1999,5,6,66700,6304500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2000,2,2,53300,22100,7.5,8.3,6.3,6,7,20,28,40,75
29,2000,2,8,6500,11200,7.5,8.3,6,5.8,8,20,28,55,120
29,2000,2,9,8100,5300,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2000,2,3,2100,1600,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2000,2,1,13900,8700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2000,2,4,5100,3000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2000,2,5,3000,3400,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2000,2,10,20800,10600,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2000,3,3,636700,285200,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2000,3,1,15200,17600,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2000,3,10,27500,13300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2000,3,7,50900,56000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2000,4,9,13700,15100,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2000,4,10,700,300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2000,5,6,64700,5952500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2001,2,2,11800,5400,7.5,8.3,6.3,6,7,20,28,40,75
29,2001,2,8,4000,3500,7.5,8.3,6,5.8,8,20,28,55,120
29,2001,2,9,2200,600,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2001,2,3,700,500,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2001,2,1,7800,10,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2001,2,4,1500,300,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2001,2,5,600,800,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2001,2,10,5700,1900,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2001,3,3,712900,313800,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2001,3,1,14000,25700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2001,3,10,24100,12300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2001,3,7,53700,62700,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2001,4,9,4300,6300,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2001,4,1,1300,1800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2001,4,10,200,200,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2001,5,6,59800,4533500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2002,2,2,25100,9500,7.5,8.3,6.3,6,7,20,28,40,75
29,2002,2,8,4400,7500,7.5,8.3,6,5.8,8,20,28,55,120
29,2002,2,9,3400,1600,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2002,2,3,1100,600,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2002,2,1,12400,17400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2002,2,4,2000,1300,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2002,2,5,500,300,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2002,2,10,9800,3700,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2002,3,3,672100,225400,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2002,3,1,12900,26800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2002,3,10,24700,11600,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2002,3,7,48400,61800,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2002,4,9,2500,2400,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2002,4,1,1800,3200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2002,4,10,200,100,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2002,5,6,56400,4052000,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2003,2,2,9700,3700,7.5,8.3,6.3,6,7,20,28,40,75
29,2003,2,8,1100,1500,7.5,8.3,6,5.8,8,20,28,55,120
29,2003,2,9,1800,600,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2003,2,3,400,100,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2003,2,1,5100,1500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2003,2,4,1300,600,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2003,2,5,200,100,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2003,2,10,2500,700,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2003,3,3,613700,28600,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2003,3,1,9700,3400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2003,3,10,19000,2000,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2003,3,7,30800,13300,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2003,4,9,300,300,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2003,4,10,100,100,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2003,5,6,48600,2831500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2004,2,2,26200,15000,7.5,8.3,6.3,6,7,20,28,40,75
29,2004,2,9,5300,3400,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2004,2,3,400,300,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2004,2,1,13100,14500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2004,2,4,3700,2700,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2004,2,5,400,100,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2004,2,10,12700,6700,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2004,3,3,686900,302600,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2004,3,1,13000,21400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2004,3,10,25200,14000,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2004,3,7,50100,56200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2004,4,9,4600,5600,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2004,4,1,1600,2500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2004,4,10,400,300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2004,5,8,1000,1900,7.5,8.3,6,5.8,8,20,28,55,120
29,2004,5,6,36400,2632800,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2005,2,2,14800,6700,7.5,8.3,6.3,6,7,20,28,40,75
29,2005,2,8,800,1300,7.5,8.3,6,5.8,8,20,28,55,120
29,2005,2,9,5800,4200,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2005,2,4,2800,2100,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2005,2,5,100,100,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2005,2,6,68300,5660500,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2005,2,10,12100,7100,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2005,3,10,24900,12400,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2005,3,7,58900,69200,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2005,4,9,5900,7400,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2005,4,10,500,400,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2006,2,2,27500,7700,7.5,8.3,6.3,6,7,20,28,40,75
29,2006,2,8,900,1500,7.5,8.3,6,5.8,8,20,28,55,120
29,2006,2,9,6100,3300,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2006,2,3,400,200,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2006,2,1,13800,13700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2006,2,4,4000,1800,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2006,2,5,400,100,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2006,2,10,13900,7100,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2006,3,3,711300,342200,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2006,3,1,17400,32400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2006,3,10,21800,11100,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2006,3,7,69400,85900,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2006,4,9,5700,7700,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2006,4,1,700,1100,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2006,4,10,400,200,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2007,2,2,215,91,7.5,8.3,6.3,6,7,20,28,40,75
29,2007,2,8,11,30,7.5,8.3,6,5.8,8,20,28,55,120
29,2007,2,9,28,19,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2007,2,3,2,2,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2007,2,1,192,253,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2007,2,4,32,25,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2007,2,5,3,3,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2007,2,10,107,78,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2007,3,3,6178,3515,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2007,3,1,132,283,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2007,3,10,156,99,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2007,3,7,750,1103,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2007,4,9,52,61,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2007,4,1,9,15,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2007,4,10,7,4,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2007,5,6,1545,122055,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2008,2,2,1800,800,7.5,8.3,6.3,6,7,20,28,40,75
29,2008,2,8,100,200,7.5,8.3,6,5.8,8,20,28,55,120
29,2008,2,9,1100,1100,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2008,2,3,200,200,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2008,2,1,9600,22200,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2008,2,4,300,200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2008,2,5,100,10,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2008,2,6,117500,9954400,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2008,2,10,6100,3300,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2008,3,3,687500,406000,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2008,3,1,157,317,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2008,3,10,17400,10700,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2008,3,7,62600,83800,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2008,5,6,117500,9954400,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2009,2,2,14400,5200,7.5,8.3,6.3,6,7,20,28,40,75
29,2009,2,8,1400,2400,7.5,8.3,6,5.8,8,20,28,55,120
29,2009,2,9,2500,1100,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2009,2,3,100,44,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2009,2,1,15400,24900,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2009,2,4,1000,300,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2009,2,5,100,14,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2009,2,6,107300,9932600,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2009,2,10,6600,2200,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2009,3,3,657600,400700,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2009,3,1,22100,74700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2009,3,10,17400,9000,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2009,3,7,80400,106000,7.5,8.3,5.8,5.5,6.5,14,25,47,103
29,2010,2,2,18400,9600,7.5,8.3,6.3,6,7,20,28,40,75
29,2010,2,8,1800,5200,7.5,8.3,6,5.8,8,20,28,55,120
29,2010,2,9,3400,1800,7.5,8.3,6.4,5.5,7,21,30,40,125
29,2010,2,3,400,200,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2010,2,1,20500,34800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
29,2010,2,4,2900,2000,7.5,8.3,6.6,6.2,7.2,25,25,78,100
29,2010,2,5,700,200,7.5,8.3,6.2,5.5,7,16,27,100,200
29,2010,2,6,163100,16000100,7.5,8.3,6.5,5,8.5,25,35,100,170
29,2010,2,10,8500,3500,7.5,8.3,6.8,6,7.5,20,35,40,70
29,2010,3,3,641200,380600,7.5,8.3,6.4,6,7.5,24,32,37,90
29,2010,3,1,35400,88700,7.5,8.3,6.4,5.8,6.8,18,27,45,100
